"Acting_PPG_Item_No","PPG_Cat","PPG_MFG","PPG_Item_No","Modelled_PPG_Description","model_RSq","model_CVErrorMean","model_CVErrorSD","model_coefficient_name","model_coefficient_value","TrainMAPE","approach_edlp","mean_edlp","std_edlp","rhat","approach_tpr","mean_tpr","std_tpr","Run","Reason","Model_flag","Retailer","Market","Brand","size_cuts","price_cuts","grp_based_on","Model_type","model_box","Modelled_PPG_Item_No","acting_box","Variable","CompKey_WB_Interaction","CompKey_WB_Interaction_TPR","CompKey_CB","CompKey_WB","CompKey_CB_TPR","CompKey_WB_TPR","CompKey","Acting_PPG_Item"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM20CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.703748791035735,0,0,"ACV_Disp_Only",0.228389246234934,0.0586199979779106,"No Change",-0.755540479769192,0.539290440409284,0.999891005150538,"No Change",1.16713622203091,0.584605342534288,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM20CTFRISKIESPARTYMIXCR","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM20CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.703748791035735,0,0,"ACV_Selling",1.70834322205862,0.0586199979779106,"No Change",-0.755540479769192,0.539290440409284,1.00012142247694,"No Change",1.16713622203091,0.584605342534288,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM20CTFRISKIESPARTYMIXCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM20CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.703748791035735,0,0,"flag_qtr2",-0.00781167326196176,0.0586199979779106,"No Change",-0.755540479769192,0.539290440409284,0.999910449718198,"No Change",1.16713622203091,0.584605342534288,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM20CTFRISKIESPARTYMIXCR","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM20CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.703748791035735,0,0,"flag_qtr4",0.0207878774451641,0.0586199979779106,"No Change",-0.755540479769192,0.539290440409284,0.999939813976196,"No Change",1.16713622203091,0.584605342534288,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM20CTFRISKIESPARTYMIXCR","Retailer","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM20CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ",0.703748791035735,0,0,"tpr_discount_byppg_lag2",-0.183174215117294,0.0586199979779106,"No Change",-0.755540479769192,0.539290440409284,1.00003620075479,"No Change",1.16713622203091,0.584605342534288,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM20CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM20CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM71CTDENTALIFEDNT_ROM","CT DENTALIFE DNT 01.8OZ",0.559236215452541,0.0216795183772508,0.00339454910695548,"ITEM20CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-0.424221498736042,0.112240718516174,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM71CTDENTALIFEDNT","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX/NAT YUM CR 20OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"wk_sold_median_base_price_byppg_log",-2.5,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"tpr_discount_byppg",0.548292534075597,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"ACV_Feat_Only",10,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"ACV_Disp_Only",10,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"ACV_Selling",10,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"tpr_discount_byppg_lag1",-0.519851325440673,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"tpr_discount_byppg_lag2",-0.490247368915763,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM22CTFANCYFEASTDUOSCR","Cat Treats","NPP","ITEM22CTFANCYFEASTDUOSCR_ROM","CT FANCY FEAST DUOS CR 02.1OZ",0.934135557732215,0.650498228005973,0.0870321354255245,"monthno",-0.301114410812653,0.630989335196686,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM22CTFANCYFEASTDUOSCR","ROM","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FANCY FEAST DUOS CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"wk_sold_median_base_price_byppg_log",-1.13227285611011,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,1.0001183602438,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"ACV_Feat_Only",0.518438282858601,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,1.00012236238559,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Only",NA,NA,NA,NA,NA,NA,"ACV_Feat_Only","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"ACV_Feat_Disp",3.64202535758197,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,1.00011649637126,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"ACV_Selling",0.592211291287875,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,0.999998001917931,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"flag_qtr3",-0.00475773828667592,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,1.00001457136669,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_ROM","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.695820748943144,0,0,"category_trend",0.395734718490466,0.0338668121687149,"No Change",-1.42044491461411,0.54178162723863,1.00037303740783,"",NA,NA,"1st Pass","No Change",2,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM2CTFRISKIESPARTYMIXCR","ROM","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"ITEM2CTFRISKIESPARTYMIXCR_Retailer_RegularPrice",0.135207795253713,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,1.00001585564212,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","Regular Price",NA,NA,NA,1,NA,NA,"WB_Comp_RP_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"wk_sold_median_base_price_byppg_log",-0.1,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.000161731859,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"tpr_discount_byppg",0.778884959418367,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.00002850983925,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"ACV_Disp_Only",1.07946101411609,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.0000264339946,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"ACV_Feat_Disp",5.13036696229013,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.00011009817784,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","ACV_Feat_Disp",NA,NA,NA,NA,NA,NA,"ACV_Feat_Disp","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"ACV_Selling",2.84570156388001,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,0.999987619338466,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"flag_qtr2",-0.277549650943864,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.00004142203956,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"flag_qtr3",-0.109984022891142,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,0.999956212729983,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"flag_qtr4",0.0669560033567241,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,0.999982766040658,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","flag_qtr4",NA,NA,NA,NA,NA,NA,"flag_qtr4","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"category_trend",1.03930665652622,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.00040673017155,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","category_trend",NA,NA,NA,NA,NA,NA,"category_trend","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"tpr_discount_byppg_lag1",-0.276408758119296,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,0.999941429022721,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 1",NA,NA,NA,NA,NA,NA,"Pantry Loading 1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"tpr_discount_byppg_lag2",-0.155054461312668,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,0.999919049222098,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","Pantry Loading 2",NA,NA,NA,NA,NA,NA,"Pantry Loading 2","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM2CTFRISKIESPARTYMIXCR_Retailer","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ",0.861597302464694,0,0,"monthno",-0.035980358698915,0.123851268770951,"Relaxed edlp variance cutoff",-0.14609615425575,0.0822599475349289,1.00055642328062,"No Change",0.781528105135239,0.276888899342493,"3rd Pass","Min EDLP cutoff violated",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM2CTFRISKIESPARTYMIXCR","Retailer","monthno",NA,NA,NA,NA,NA,NA,"monthno","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS AO",0.878433011819983,0.0484807008465389,0.00804334997145224,"ITEM2CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-1.34961312585007,0.167345812317111,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM36CTWHISKERLICKINSCR","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM8428CTKITKABOODLECR_ROM","CT KIT KABOODLE CR 02.4OZ",0.789614331001346,4.22334924412562,0.370841461210231,"ITEM2CTFRISKIESPARTYMIXCR_Retailer_RegularPrice",1,1.08757356829321,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM8428CTKITKABOODLECR","Retailer","Regular Price",NA,NA,1,NA,NA,NA,"CB_Comp_RP_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM898CTWHISKERLICKINSCR_ROM","CT WHISKER LICKINS CR 01.7OZ",0.847904352621722,0.0207969824740003,0.00382197589456527,"ITEM2CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-0.306719083570564,0.106398777889555,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM898CTWHISKERLICKINSCR","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM2CTFRISKIESPARTYMIXCR","Cat Treats","NPP","ITEM900CTFANCYFEASTPUREFLAKED_ROM","CT FANCY FEAST PURE FLAKED 01.06OZ",0.862076453614955,0.0139568475672144,0.00197068089039731,"ITEM2CTFRISKIESPARTYMIXCR_Retailer_PromotedDiscount",-0.639928516672331,0.0820268194904311,NA,NA,NA,NA,NA,NA,NA,"1st Pass",NA,1,"Target","ROM",NA,NA,NA,NA,NA,"ROM","ITEM900CTFANCYFEASTPUREFLAKED","Retailer","Promoted Discount",NA,NA,NA,NA,1,NA,"CB_Comp_TPR_1","CT FRISKIES PARTY MIX/NAT YUM CR 02.1OZ"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"wk_sold_median_base_price_byppg_log",-1.01853285557489,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,1.00003289969968,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","Regular Price",NA,NA,NA,NA,NA,NA,"Regular Price","CT WHISKER LICKINS AO"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"tpr_discount_byppg",1.27958898622082,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,1.00002663315393,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","Promoted Discount",NA,NA,NA,NA,NA,NA,"Promoted Discount","CT WHISKER LICKINS AO"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"ACV_Disp_Only",2.24120429040969,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,0.999977713800381,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","ACV_Disp_Only",NA,NA,NA,NA,NA,NA,"ACV_Disp_Only","CT WHISKER LICKINS AO"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"ACV_Selling",1.76239684133131,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,1.00007642604548,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","ACV_Selling",NA,NA,NA,NA,NA,NA,"ACV_Selling","CT WHISKER LICKINS AO"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"flag_qtr2",-0.063432905228744,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,0.999890884597976,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","flag_qtr2",NA,NA,NA,NA,NA,NA,"flag_qtr2","CT WHISKER LICKINS AO"
"ITEM36CTWHISKERLICKINSCR","Cat Treats","NPP","ITEM36CTWHISKERLICKINSCR_Retailer","CT WHISKER LICKINS AO",0.904336200748226,0,0,"flag_qtr3",-0.103484882454027,0.0543201598704752,"No Change",-1.08760070561772,0.457122992076423,0.999998173857056,"No Change",1.45434119132458,0.296990005415199,"1st Pass","No Change",2,"Target","Retailer",NA,NA,NA,NA,NA,"Retailer","ITEM36CTWHISKERLICKINSCR","Retailer","flag_qtr3",NA,NA,NA,NA,NA,NA,"flag_qtr3","CT WHISKER LICKINS AO"
